contig	window_start	window_end	window_size	total_bases_mapped	read_depth
NODE_103_length_145775_cov_30.187555	18000	19000	1000	197092	197
NODE_103_length_145775_cov_30.187555	19000	20000	1000	204034	204
NODE_103_length_145775_cov_30.187555	20000	21000	1000	206117	206
NODE_103_length_145775_cov_30.187555	21000	22000	1000	212148	212
NODE_103_length_145775_cov_30.187555	22000	23000	1000	201747	202
NODE_103_length_145775_cov_30.187555	23000	24000	1000	198790	199
NODE_103_length_145775_cov_30.187555	24000	25000	1000	206243	206
NODE_103_length_145775_cov_30.187555	25000	26000	1000	194967	195
NODE_103_length_145775_cov_30.187555	26000	27000	1000	207631	208
NODE_103_length_145775_cov_30.187555	27000	28000	1000	195646	196
NODE_103_length_145775_cov_30.187555	28000	29000	1000	212992	213
NODE_103_length_145775_cov_30.187555	29000	30000	1000	214270	214
NODE_103_length_145775_cov_30.187555	30000	31000	1000	214674	215
NODE_103_length_145775_cov_30.187555	31000	32000	1000	223046	223
NODE_103_length_145775_cov_30.187555	32000	33000	1000	221405	221
NODE_103_length_145775_cov_30.187555	33000	34000	1000	222299	222
NODE_103_length_145775_cov_30.187555	34000	35000	1000	199789	200
NODE_103_length_145775_cov_30.187555	35000	36000	1000	205044	205
NODE_103_length_145775_cov_30.187555	36000	37000	1000	225359	225
NODE_103_length_145775_cov_30.187555	37000	38000	1000	254657	255
NODE_103_length_145775_cov_30.187555	38000	39000	1000	230748	231
NODE_103_length_145775_cov_30.187555	39000	40000	1000	220025	220
NODE_103_length_145775_cov_30.187555	40000	41000	1000	226756	227
NODE_103_length_145775_cov_30.187555	41000	42000	1000	226111	226
NODE_103_length_145775_cov_30.187555	42000	43000	1000	226649	227
NODE_103_length_145775_cov_30.187555	43000	44000	1000	178587	179
NODE_103_length_145775_cov_30.187555	44000	45000	1000	212991	213
NODE_103_length_145775_cov_30.187555	45000	46000	1000	184967	185
NODE_103_length_145775_cov_30.187555	46000	47000	1000	235193	235
NODE_103_length_145775_cov_30.187555	47000	48000	1000	219523	220
NODE_103_length_145775_cov_30.187555	48000	49000	1000	201059	201
NODE_103_length_145775_cov_30.187555	49000	50000	1000	211474	211
NODE_103_length_145775_cov_30.187555	50000	51000	1000	217147	217
NODE_103_length_145775_cov_30.187555	51000	52000	1000	224976	225
NODE_103_length_145775_cov_30.187555	52000	53000	1000	212184	212
NODE_103_length_145775_cov_30.187555	53000	54000	1000	192651	193
NODE_103_length_145775_cov_30.187555	54000	55000	1000	212711	213
NODE_103_length_145775_cov_30.187555	55000	56000	1000	216162	216
NODE_103_length_145775_cov_30.187555	56000	57000	1000	213461	213
NODE_103_length_145775_cov_30.187555	57000	58000	1000	224104	224
NODE_103_length_145775_cov_30.187555	58000	59000	1000	222162	222
NODE_103_length_145775_cov_30.187555	59000	60000	1000	212827	213
NODE_103_length_145775_cov_30.187555	60000	61000	1000	210390	210
NODE_103_length_145775_cov_30.187555	61000	62000	1000	202134	202
NODE_103_length_145775_cov_30.187555	62000	63000	1000	206403	206
NODE_103_length_145775_cov_30.187555	63000	64000	1000	211585	212
NODE_103_length_145775_cov_30.187555	64000	65000	1000	206817	207
NODE_103_length_145775_cov_30.187555	65000	66000	1000	209460	209
NODE_103_length_145775_cov_30.187555	66000	67000	1000	209293	209
NODE_103_length_145775_cov_30.187555	67000	68000	1000	209814	210
NODE_103_length_145775_cov_30.187555	68000	69000	1000	210761	211
NODE_103_length_145775_cov_30.187555	69000	70000	1000	223037	223
NODE_103_length_145775_cov_30.187555	70000	71000	1000	214439	214
NODE_103_length_145775_cov_30.187555	71000	72000	1000	217347	217
NODE_103_length_145775_cov_30.187555	72000	73000	1000	212663	213
NODE_103_length_145775_cov_30.187555	73000	74000	1000	212143	212
NODE_103_length_145775_cov_30.187555	74000	75000	1000	217829	218
NODE_103_length_145775_cov_30.187555	75000	76000	1000	218773	219
NODE_103_length_145775_cov_30.187555	76000	77000	1000	195364	195
NODE_103_length_145775_cov_30.187555	77000	78000	1000	218969	219
NODE_103_length_145775_cov_30.187555	78000	79000	1000	222890	223
NODE_103_length_145775_cov_30.187555	79000	80000	1000	181539	182
NODE_103_length_145775_cov_30.187555	80000	81000	1000	199867	200
NODE_103_length_145775_cov_30.187555	81000	82000	1000	180584	181
NODE_103_length_145775_cov_30.187555	82000	83000	1000	200619	201
NODE_103_length_145775_cov_30.187555	83000	84000	1000	213239	213
NODE_103_length_145775_cov_30.187555	84000	85000	1000	216571	217
NODE_103_length_145775_cov_30.187555	85000	86000	1000	212650	213
NODE_103_length_145775_cov_30.187555	86000	87000	1000	236113	236
NODE_103_length_145775_cov_30.187555	87000	88000	1000	208445	208
NODE_103_length_145775_cov_30.187555	88000	89000	1000	186435	186
NODE_103_length_145775_cov_30.187555	89000	90000	1000	210144	210
NODE_103_length_145775_cov_30.187555	90000	91000	1000	194947	195
NODE_103_length_145775_cov_30.187555	91000	92000	1000	160061	160
NODE_103_length_145775_cov_30.187555	92000	93000	1000	190855	191
NODE_103_length_145775_cov_30.187555	93000	94000	1000	200484	200
NODE_103_length_145775_cov_30.187555	94000	95000	1000	214528	215
NODE_103_length_145775_cov_30.187555	95000	96000	1000	212892	213
NODE_103_length_145775_cov_30.187555	96000	97000	1000	221574	222
NODE_103_length_145775_cov_30.187555	97000	98000	1000	224969	225
NODE_103_length_145775_cov_30.187555	98000	99000	1000	221021	221
NODE_103_length_145775_cov_30.187555	99000	100000	1000	261425	261
NODE_103_length_145775_cov_30.187555	100000	101000	1000	222613	223
NODE_103_length_145775_cov_30.187555	101000	102000	1000	209230	209
NODE_103_length_145775_cov_30.187555	102000	103000	1000	210091	210
NODE_103_length_145775_cov_30.187555	103000	104000	1000	230925	231
NODE_103_length_145775_cov_30.187555	104000	105000	1000	230824	231
NODE_103_length_145775_cov_30.187555	105000	106000	1000	215859	216
NODE_103_length_145775_cov_30.187555	106000	107000	1000	229651	230
NODE_103_length_145775_cov_30.187555	107000	108000	1000	212238	212
NODE_103_length_145775_cov_30.187555	108000	109000	1000	206800	207
NODE_103_length_145775_cov_30.187555	109000	110000	1000	211833	212
NODE_103_length_145775_cov_30.187555	110000	111000	1000	199836	200
NODE_103_length_145775_cov_30.187555	111000	112000	1000	208313	208
NODE_103_length_145775_cov_30.187555	112000	113000	1000	205826	206
NODE_103_length_145775_cov_30.187555	113000	114000	1000	203044	203
NODE_103_length_145775_cov_30.187555	114000	115000	1000	221830	222
NODE_103_length_145775_cov_30.187555	115000	116000	1000	228439	228
NODE_103_length_145775_cov_30.187555	116000	117000	1000	204865	205
NODE_103_length_145775_cov_30.187555	117000	118000	1000	205407	205
NODE_103_length_145775_cov_30.187555	118000	119000	1000	200390	200
NODE_103_length_145775_cov_30.187555	119000	120000	1000	214305	214
NODE_103_length_145775_cov_30.187555	120000	121000	1000	234212	234
NODE_103_length_145775_cov_30.187555	121000	122000	1000	194367	194
NODE_103_length_145775_cov_30.187555	122000	123000	1000	345053	345
NODE_103_length_145775_cov_30.187555	123000	124000	1000	353491	353
NODE_103_length_145775_cov_30.187555	124000	125000	1000	384973	385
NODE_103_length_145775_cov_30.187555	125000	126000	1000	510745	511
NODE_103_length_145775_cov_30.187555	126000	127000	1000	455687	456
NODE_103_length_145775_cov_30.187555	127000	128000	1000	244427	244
NODE_103_length_145775_cov_30.187555	128000	129000	1000	202519	203
NODE_103_length_145775_cov_30.187555	129000	130000	1000	210828	211
NODE_103_length_145775_cov_30.187555	130000	131000	1000	211624	212
NODE_103_length_145775_cov_30.187555	131000	132000	1000	211281	211
NODE_103_length_145775_cov_30.187555	132000	133000	1000	221335	221
NODE_103_length_145775_cov_30.187555	133000	134000	1000	224844	225
NODE_103_length_145775_cov_30.187555	134000	135000	1000	221556	222
NODE_103_length_145775_cov_30.187555	135000	136000	1000	227661	228
NODE_103_length_145775_cov_30.187555	136000	137000	1000	234067	234
NODE_103_length_145775_cov_30.187555	137000	138000	1000	299958	300
NODE_103_length_145775_cov_30.187555	138000	139000	1000	197138	197
NODE_103_length_145775_cov_30.187555	139000	140000	1000	207557	208
NODE_103_length_145775_cov_30.187555	140000	141000	1000	215870	216
NODE_103_length_145775_cov_30.187555	141000	142000	1000	208176	208
NODE_103_length_145775_cov_30.187555	142000	143000	1000	201667	202
NODE_103_length_145775_cov_30.187555	143000	144000	1000	203336	203
NODE_103_length_145775_cov_30.187555	144000	145000	1000	218018	218
NODE_103_length_145775_cov_30.187555	145000	145775	775	173629	224
NODE_1042_length_26664_cov_31.864535	0	1000	1000	466289	466
NODE_1042_length_26664_cov_31.864535	1000	2000	1000	228909	229
NODE_1042_length_26664_cov_31.864535	2000	3000	1000	211510	212
NODE_1042_length_26664_cov_31.864535	3000	4000	1000	228007	228
NODE_1042_length_26664_cov_31.864535	4000	5000	1000	221979	222
NODE_1042_length_26664_cov_31.864535	5000	6000	1000	221485	221
NODE_1042_length_26664_cov_31.864535	6000	7000	1000	212391	212
NODE_1042_length_26664_cov_31.864535	7000	8000	1000	181970	182
NODE_1042_length_26664_cov_31.864535	8000	9000	1000	208740	209
NODE_1042_length_26664_cov_31.864535	9000	10000	1000	233927	234
NODE_1042_length_26664_cov_31.864535	10000	11000	1000	222953	223
NODE_1042_length_26664_cov_31.864535	11000	12000	1000	215958	216
NODE_1042_length_26664_cov_31.864535	12000	13000	1000	207119	207
NODE_1042_length_26664_cov_31.864535	13000	14000	1000	199589	200
NODE_1042_length_26664_cov_31.864535	14000	15000	1000	200120	200
NODE_1042_length_26664_cov_31.864535	15000	16000	1000	205547	206
NODE_1042_length_26664_cov_31.864535	16000	17000	1000	232268	232
NODE_1042_length_26664_cov_31.864535	17000	18000	1000	212973	213
NODE_1042_length_26664_cov_31.864535	18000	19000	1000	237030	237
NODE_1042_length_26664_cov_31.864535	19000	20000	1000	224710	225
NODE_1042_length_26664_cov_31.864535	20000	21000	1000	219430	219
NODE_1042_length_26664_cov_31.864535	21000	22000	1000	203416	203
NODE_1042_length_26664_cov_31.864535	22000	23000	1000	206355	206
NODE_1042_length_26664_cov_31.864535	23000	24000	1000	229965	230
NODE_1042_length_26664_cov_31.864535	24000	25000	1000	474499	474
NODE_1042_length_26664_cov_31.864535	25000	26000	1000	292958	293
NODE_1042_length_26664_cov_31.864535	26000	26664	664	235391	355
NODE_104_length_145493_cov_34.026090	0	1000	1000	1153437	1153
NODE_104_length_145493_cov_34.026090	1000	2000	1000	264266	264
NODE_104_length_145493_cov_34.026090	2000	3000	1000	208055	208
NODE_104_length_145493_cov_34.026090	3000	4000	1000	218033	218
NODE_104_length_145493_cov_34.026090	4000	5000	1000	257825	258
NODE_104_length_145493_cov_34.026090	5000	6000	1000	225020	225
NODE_104_length_145493_cov_34.026090	6000	7000	1000	218305	218
NODE_104_length_145493_cov_34.026090	7000	8000	1000	241780	242
NODE_104_length_145493_cov_34.026090	8000	9000	1000	205664	206
NODE_104_length_145493_cov_34.026090	9000	10000	1000	218128	218
NODE_104_length_145493_cov_34.026090	10000	11000	1000	200878	201
NODE_104_length_145493_cov_34.026090	11000	12000	1000	194131	194
NODE_104_length_145493_cov_34.026090	12000	13000	1000	209295	209
NODE_104_length_145493_cov_34.026090	13000	14000	1000	212416	212
NODE_104_length_145493_cov_34.026090	14000	15000	1000	214688	215
NODE_104_length_145493_cov_34.026090	15000	16000	1000	207310	207
NODE_104_length_145493_cov_34.026090	16000	17000	1000	199161	199
NODE_104_length_145493_cov_34.026090	17000	18000	1000	200215	200
NODE_104_length_145493_cov_34.026090	18000	19000	1000	207029	207
NODE_104_length_145493_cov_34.026090	19000	20000	1000	212780	213
NODE_104_length_145493_cov_34.026090	20000	21000	1000	191163	191
NODE_104_length_145493_cov_34.026090	21000	22000	1000	198407	198
NODE_104_length_145493_cov_34.026090	22000	23000	1000	194520	195
NODE_104_length_145493_cov_34.026090	23000	24000	1000	210415	210
NODE_104_length_145493_cov_34.026090	24000	25000	1000	220245	220
NODE_104_length_145493_cov_34.026090	25000	26000	1000	214843	215
NODE_104_length_145493_cov_34.026090	26000	27000	1000	197220	197
NODE_104_length_145493_cov_34.026090	27000	28000	1000	216055	216
NODE_104_length_145493_cov_34.026090	28000	29000	1000	220819	221
NODE_104_length_145493_cov_34.026090	29000	30000	1000	210924	211
NODE_104_length_145493_cov_34.026090	30000	31000	1000	238255	238
NODE_104_length_145493_cov_34.026090	31000	32000	1000	219390	219
NODE_104_length_145493_cov_34.026090	32000	33000	1000	226659	227
NODE_104_length_145493_cov_34.026090	33000	34000	1000	213643	214
NODE_104_length_145493_cov_34.026090	34000	35000	1000	217240	217
NODE_104_length_145493_cov_34.026090	35000	36000	1000	222229	222
NODE_104_length_145493_cov_34.026090	36000	37000	1000	221516	222
NODE_104_length_145493_cov_34.026090	37000	38000	1000	225507	226
NODE_104_length_145493_cov_34.026090	38000	39000	1000	216012	216
NODE_104_length_145493_cov_34.026090	39000	40000	1000	209229	209
NODE_104_length_145493_cov_34.026090	40000	41000	1000	208703	209
NODE_104_length_145493_cov_34.026090	41000	42000	1000	207585	208
NODE_104_length_145493_cov_34.026090	42000	43000	1000	248911	249
NODE_104_length_145493_cov_34.026090	43000	44000	1000	247601	248
NODE_104_length_145493_cov_34.026090	44000	45000	1000	239166	239
NODE_104_length_145493_cov_34.026090	45000	46000	1000	214934	215
NODE_104_length_145493_cov_34.026090	46000	47000	1000	277671	278
NODE_104_length_145493_cov_34.026090	47000	48000	1000	210246	210
NODE_104_length_145493_cov_34.026090	48000	49000	1000	209121	209
NODE_104_length_145493_cov_34.026090	49000	50000	1000	208442	208
NODE_104_length_145493_cov_34.026090	50000	51000	1000	206068	206
NODE_104_length_145493_cov_34.026090	51000	52000	1000	193093	193
NODE_104_length_145493_cov_34.026090	52000	53000	1000	208225	208
NODE_104_length_145493_cov_34.026090	53000	54000	1000	207259	207
NODE_104_length_145493_cov_34.026090	54000	55000	1000	206218	206
NODE_104_length_145493_cov_34.026090	55000	56000	1000	200356	200
NODE_104_length_145493_cov_34.026090	56000	57000	1000	200874	201
NODE_104_length_145493_cov_34.026090	57000	58000	1000	214282	214
NODE_104_length_145493_cov_34.026090	58000	59000	1000	214402	214
NODE_104_length_145493_cov_34.026090	59000	60000	1000	198577	199
NODE_104_length_145493_cov_34.026090	60000	61000	1000	216013	216
NODE_104_length_145493_cov_34.026090	61000	62000	1000	226034	226
NODE_104_length_145493_cov_34.026090	62000	63000	1000	218397	218
NODE_104_length_145493_cov_34.026090	63000	64000	1000	237519	238
NODE_104_length_145493_cov_34.026090	64000	65000	1000	227505	228
NODE_104_length_145493_cov_34.026090	65000	66000	1000	218378	218
NODE_104_length_145493_cov_34.026090	66000	67000	1000	240639	241
NODE_104_length_145493_cov_34.026090	67000	68000	1000	229122	229
NODE_104_length_145493_cov_34.026090	68000	69000	1000	224826	225
NODE_104_length_145493_cov_34.026090	69000	70000	1000	216103	216
NODE_104_length_145493_cov_34.026090	70000	71000	1000	194134	194
NODE_104_length_145493_cov_34.026090	71000	72000	1000	207238	207
NODE_104_length_145493_cov_34.026090	72000	73000	1000	194709	195
NODE_104_length_145493_cov_34.026090	73000	74000	1000	194508	195
NODE_104_length_145493_cov_34.026090	74000	75000	1000	166943	167
NODE_104_length_145493_cov_34.026090	75000	76000	1000	204874	205
NODE_104_length_145493_cov_34.026090	76000	77000	1000	208580	209
NODE_104_length_145493_cov_34.026090	77000	78000	1000	222277	222
NODE_104_length_145493_cov_34.026090	78000	79000	1000	207659	208
NODE_104_length_145493_cov_34.026090	79000	80000	1000	208153	208
NODE_104_length_145493_cov_34.026090	80000	81000	1000	210732	211
NODE_104_length_145493_cov_34.026090	81000	82000	1000	203013	203
NODE_104_length_145493_cov_34.026090	82000	83000	1000	213315	213
NODE_104_length_145493_cov_34.026090	83000	84000	1000	189673	190
NODE_104_length_145493_cov_34.026090	84000	85000	1000	211976	212
NODE_104_length_145493_cov_34.026090	85000	86000	1000	231279	231
NODE_104_length_145493_cov_34.026090	86000	87000	1000	220729	221
NODE_104_length_145493_cov_34.026090	87000	88000	1000	221921	222
NODE_104_length_145493_cov_34.026090	88000	89000	1000	202844	203
NODE_104_length_145493_cov_34.026090	89000	90000	1000	222724	223
NODE_104_length_145493_cov_34.026090	90000	91000	1000	224455	224
NODE_104_length_145493_cov_34.026090	91000	92000	1000	211347	211
NODE_104_length_145493_cov_34.026090	92000	93000	1000	232120	232
NODE_104_length_145493_cov_34.026090	93000	94000	1000	230525	231
NODE_104_length_145493_cov_34.026090	94000	95000	1000	214101	214
NODE_104_length_145493_cov_34.026090	95000	96000	1000	213830	214
NODE_104_length_145493_cov_34.026090	96000	97000	1000	208129	208
NODE_104_length_145493_cov_34.026090	97000	98000	1000	210121	210
NODE_104_length_145493_cov_34.026090	98000	99000	1000	201888	202
NODE_104_length_145493_cov_34.026090	99000	100000	1000	222270	222
NODE_104_length_145493_cov_34.026090	100000	101000	1000	224598	225
NODE_104_length_145493_cov_34.026090	101000	102000	1000	192573	193
NODE_104_length_145493_cov_34.026090	102000	103000	1000	219591	220
NODE_104_length_145493_cov_34.026090	103000	104000	1000	236306	236
NODE_104_length_145493_cov_34.026090	104000	105000	1000	217513	218
NODE_104_length_145493_cov_34.026090	105000	106000	1000	196832	197
NODE_104_length_145493_cov_34.026090	106000	107000	1000	214300	214
NODE_104_length_145493_cov_34.026090	107000	108000	1000	203987	204
NODE_104_length_145493_cov_34.026090	108000	109000	1000	217430	217
NODE_104_length_145493_cov_34.026090	109000	110000	1000	219311	219
NODE_104_length_145493_cov_34.026090	110000	111000	1000	220720	221
NODE_104_length_145493_cov_34.026090	111000	112000	1000	210888	211
